Code,Description,Source URL
G37.8,Other specified demyelinating diseases of central nervous system,https://icd.who.int/browse10/2019/en#/G35-G37
G37.9,"Demyelinating disease of central nervous system, unspecified",https://icd.who.int/browse10/2019/en#/G35-G37
G40-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/G40-G47
G40,Epilepsy Excl.: Landau-Kleffner syndrome (F80.3) seizure (convulsive) NOS (R56.8) status epilepticus (G41.-) Todd paralysis (G83.8),https://icd.who.int/browse10/2019/en#/G40-G47
G40.0,Localization-related (focal)(partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset Incl.: Benign childhood epilepsy with centrotemporal EEG spikes Childhood epilepsy with occipital EEG paroxysms,https://icd.who.int/browse10/2019/en#/G40-G47
G40.1,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures Incl.: Attacks without alteration of consciousness Simple partial seizures developing into secondarily generalized seizures,https://icd.who.int/browse10/2019/en#/G40-G47
G40.2,"Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures Incl.: Attacks with alteration of consciousness, often with automatisms Complex partial seizures developing into secondarily generalized seizures",https://icd.who.int/browse10/2019/en#/G40-G47
G40.3,Generalized idiopathic epilepsy and epileptic syndromes Incl.: Benign: myoclonic epilepsy in infancy neonatal convulsions (familial) Childhood absence epilepsy [pyknolepsy] Epilepsy with grand mal seizures on awakening Juvenile: absence epilepsy myoclonic epilepsy [impulsive petit mal] Nonspecific epileptic seizures: atonic clonic myoclonic tonic tonic-clonic,https://icd.who.int/browse10/2019/en#/G40-G47
G40.4,Other generalized epilepsy and epileptic syndromes Incl.: Epilepsy with: myoclonic absences myoclonic-astatic seizures Infantile spasms Lennox-Gastaut syndrome Salaam attacks Symptomatic early myoclonic encephalopathy West syndrome,https://icd.who.int/browse10/2019/en#/G40-G47
G40.5,"Special epileptic syndromes Incl.: Epilepsia partialis continua [Kozhevnikof] Epileptic seizures related to: alcohol drugs hormonal changes sleep deprivation stress Coding-Hint Use additional external cause code (Chapter XX), if desired, to identify drug, if drug-induced.",https://icd.who.int/browse10/2019/en#/G40-G47
G40.6,"Grand mal seizures, unspecified (with or without petit mal)",https://icd.who.int/browse10/2019/en#/G40-G47
G40.7,"Petit mal, unspecified, without grand mal seizures",https://icd.who.int/browse10/2019/en#/G40-G47
G40.8,Other epilepsy Incl.: Epilepsies and epileptic syndromes undetermined as to whether they are focal or generalized,https://icd.who.int/browse10/2019/en#/G40-G47
G40.9,"Epilepsy, unspecified Incl.: Epileptic: convulsions NOS fits NOS seizures NOS",https://icd.who.int/browse10/2019/en#/G40-G47
G41,Status epilepticus,https://icd.who.int/browse10/2019/en#/G40-G47
G41.0,Grand mal status epilepticus Incl.: Tonic-clonic status epilepticus Excl.: epilepsia partialis continua [Kozhevnikof] (G40.5),https://icd.who.int/browse10/2019/en#/G40-G47
G41.1,Petit mal status epilepticus Incl.: Epileptic absence status,https://icd.who.int/browse10/2019/en#/G40-G47
G41.2,Complex partial status epilepticus,https://icd.who.int/browse10/2019/en#/G40-G47
G41.8,Other status epilepticus,https://icd.who.int/browse10/2019/en#/G40-G47
G41.9,"Status epilepticus, unspecified",https://icd.who.int/browse10/2019/en#/G40-G47
G43,"Migraine Coding-Hint Use additional external cause code (Chapter XX), if desired, to identify drug, if drug-induced. Excl.: headache NOS (R51)",https://icd.who.int/browse10/2019/en#/G40-G47
G43.0,Migraine without aura [common migraine],https://icd.who.int/browse10/2019/en#/G40-G47
G43.1,Migraine with aura [classical migraine] Incl.: Migraine: aura without headache basilar equivalents familial hemiplegic with: acute-onset aura prolonged aura typical aura,https://icd.who.int/browse10/2019/en#/G40-G47
G43.2,Status migrainosus,https://icd.who.int/browse10/2019/en#/G40-G47
G43.3,Complicated migraine,https://icd.who.int/browse10/2019/en#/G40-G47
G43.8,Other migraine Incl.: Ophthalmoplegic migraine Retinal migraine,https://icd.who.int/browse10/2019/en#/G40-G47
G43.9,"Migraine, unspecified",https://icd.who.int/browse10/2019/en#/G40-G47
G44,Other headache syndromes Excl.: atypical facial pain (G50.1) headache NOS (R51) trigeminal neuralgia (G50.0),https://icd.who.int/browse10/2019/en#/G40-G47
G44.0,Cluster headache syndrome Incl.: Chronic paroxysmal hemicrania Cluster headache: chronic episodic,https://icd.who.int/browse10/2019/en#/G40-G47
G44.1,"Vascular headache, not elsewhere classified Incl.: Vascular headache NOS",https://icd.who.int/browse10/2019/en#/G40-G47
G44.2,Tension-type headache Incl.: Chronic tension-type headache Episodic tension headache Tension headache NOS,https://icd.who.int/browse10/2019/en#/G40-G47
G44.3,Chronic post-traumatic headache,https://icd.who.int/browse10/2019/en#/G40-G47
G44.4,"Drug-induced headache, not elsewhere classified Coding-Hint Use additional external cause code (Chapter XX), if desired, to identify drug.",https://icd.who.int/browse10/2019/en#/G40-G47
G44.8,Other specified headache syndromes,https://icd.who.int/browse10/2019/en#/G40-G47
G45,Transient cerebral ischaemic attacks and related syndromes Excl.: neonatal cerebral ischaemia (P91.0),https://icd.who.int/browse10/2019/en#/G40-G47
G45.0,Vertebro-basilar artery syndrome,https://icd.who.int/browse10/2019/en#/G40-G47
G45.1,Carotid artery syndrome (hemispheric),https://icd.who.int/browse10/2019/en#/G40-G47
G45.2,Multiple and bilateral precerebral artery syndromes,https://icd.who.int/browse10/2019/en#/G40-G47
G45.3,Amaurosis fugax,https://icd.who.int/browse10/2019/en#/G40-G47
G45.4,Transient global amnesia Excl.: amnesia NOS (R41.3),https://icd.who.int/browse10/2019/en#/G40-G47
G45.8,Other transient cerebral ischaemic attacks and related syndromes,https://icd.who.int/browse10/2019/en#/G40-G47
G45.9,"Transient cerebral ischaemic attack, unspecified Incl.: Spasm of cerebral artery Transient cerebral ischaemia NOS",https://icd.who.int/browse10/2019/en#/G40-G47
G47,Sleep disorders Excl.: nightmares (F51.5) nonorganic sleep disorders (F51.-) sleep terrors (F51.4) sleepwalking (F51.3),https://icd.who.int/browse10/2019/en#/G40-G47
G47.0,Disorders of initiating and maintaining sleep [insomnias],https://icd.who.int/browse10/2019/en#/G40-G47
G47.1,Disorders of excessive somnolence [hypersomnias],https://icd.who.int/browse10/2019/en#/G40-G47
G47.2,Disorders of the sleep-wake schedule Incl.: Delayed sleep phase syndrome Irregular sleep-wake pattern,https://icd.who.int/browse10/2019/en#/G40-G47
G47.3,Sleep apnoea Incl.: Sleep apnoea: central obstructive Excl.: pickwickian syndrome (E66.2) sleep apnoea of newborn (P28.3),https://icd.who.int/browse10/2019/en#/G40-G47
G47.4,Narcolepsy and cataplexy,https://icd.who.int/browse10/2019/en#/G40-G47
G47.8,Other sleep disorders Incl.: Kleine-Levin syndrome,https://icd.who.int/browse10/2019/en#/G40-G47
G47.9,"Sleep disorder, unspecified",https://icd.who.int/browse10/2019/en#/G40-G47
G50-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/G50-G59
G50,Disorders of trigeminal nerve Incl.: disorders of 5th cranial nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G50.0,Trigeminal neuralgia Incl.: Syndrome of paroxysmal facial pain Tic douloureux,https://icd.who.int/browse10/2019/en#/G50-G59
G50.1,Atypical facial pain,https://icd.who.int/browse10/2019/en#/G50-G59
G50.8,Other disorders of trigeminal nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G50.9,"Disorder of trigeminal nerve, unspecified",https://icd.who.int/browse10/2019/en#/G50-G59
G51,Facial nerve disorders Incl.: disorders of 7th cranial nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G51.0,Bell palsy Incl.: Facial palsy (droop) (weakness) due to lower motor neuron [LMN] lesion Facial palsy NOS Excl.: facial palsy due to: upper motor neuron [UMN] lesion (G83.6),https://icd.who.int/browse10/2019/en#/G50-G59
G51.1,Geniculate ganglionitis Excl.: postherpetic geniculate ganglionitis (B02.2),https://icd.who.int/browse10/2019/en#/G50-G59
G51.2,Melkersson syndrome Incl.: Melkersson-Rosenthal syndrome,https://icd.who.int/browse10/2019/en#/G50-G59
G51.3,Clonic hemifacial spasm,https://icd.who.int/browse10/2019/en#/G50-G59
G51.4,Facial myokymia,https://icd.who.int/browse10/2019/en#/G50-G59
G51.8,Other disorders of facial nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G51.9,"Disorder of facial nerve, unspecified",https://icd.who.int/browse10/2019/en#/G50-G59
G52,"Disorders of other cranial nerves Excl.: disorders of: acoustic [8th] nerve (H93.3) optic [2nd] nerve (H46, H47.0) paralytic strabismus due to nerve palsy (H49.0-H49.2)",https://icd.who.int/browse10/2019/en#/G50-G59
G52.0,Disorders of olfactory nerve Incl.: Disorder of 1st cranial nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G52.1,Disorders of glossopharyngeal nerve Incl.: Disorder of 9th cranial nerve Glossopharyngeal neuralgia,https://icd.who.int/browse10/2019/en#/G50-G59
G52.2,Disorders of vagus nerve Incl.: Disorder of pneumogastric [10th] nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G52.3,Disorders of hypoglossal nerve Incl.: Disorder of 12th cranial nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G52.7,Disorders of multiple cranial nerves Incl.: Polyneuritis cranialis,https://icd.who.int/browse10/2019/en#/G50-G59
G52.8,Disorders of other specified cranial nerves,https://icd.who.int/browse10/2019/en#/G50-G59
G52.9,"Cranial nerve disorder, unspecified",https://icd.who.int/browse10/2019/en#/G50-G59
G54,Nerve root and plexus disorders Excl.: current traumatic nerve root and plexus disorders - see nerve injury by body region intervertebral disc disorders (M50-M51) neuralgia or neuritis NOS (M79.2) neuritis or radiculitis: brachial NOS (M54.1) lumbar NOS (M54.1) lumbosacral NOS (M54.1) thoracic NOS (M54.1) radiculitis NOS (M54.1) radiculopathy NOS (M54.1) spondylosis (M47.-),https://icd.who.int/browse10/2019/en#/G50-G59
G54.0,Brachial plexus disorders Incl.: Thoracic outlet syndrome,https://icd.who.int/browse10/2019/en#/G50-G59
G54.1,Lumbosacral plexus disorders,https://icd.who.int/browse10/2019/en#/G50-G59
G54.2,"Cervical root disorders, not elsewhere classified",https://icd.who.int/browse10/2019/en#/G50-G59
G54.3,"Thoracic root disorders, not elsewhere classified",https://icd.who.int/browse10/2019/en#/G50-G59
G54.4,"Lumbosacral root disorders, not elsewhere classified",https://icd.who.int/browse10/2019/en#/G50-G59
G54.5,Neuralgic amyotrophy Incl.: Parsonage-Aldren-Turner syndrome Shoulder-girdle neuritis,https://icd.who.int/browse10/2019/en#/G50-G59
G54.6,Phantom limb syndrome with pain,https://icd.who.int/browse10/2019/en#/G50-G59
G54.7,Phantom limb syndrome without pain Incl.: Phantom limb syndrome NOS,https://icd.who.int/browse10/2019/en#/G50-G59
G54.8,Other nerve root and plexus disorders,https://icd.who.int/browse10/2019/en#/G50-G59
G54.9,"Nerve root and plexus disorder, unspecified",https://icd.who.int/browse10/2019/en#/G50-G59
G56,Mononeuropathies of upper limb Excl.: current traumatic nerve disorder - see nerve injury by body region,https://icd.who.int/browse10/2019/en#/G50-G59
G56.0,Carpal tunnel syndrome,https://icd.who.int/browse10/2019/en#/G50-G59
G56.1,Other lesions of median nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G56.2,Lesion of ulnar nerve Incl.: Tardy ulnar nerve palsy,https://icd.who.int/browse10/2019/en#/G50-G59
G56.3,Lesion of radial nerve,https://icd.who.int/browse10/2019/en#/G50-G59
G56.8,Other mononeuropathies of upper limb Incl.: Interdigital neuroma of upper limb,https://icd.who.int/browse10/2019/en#/G50-G59
